dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	cumulD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2011-01-01	A0001	2380	0	93	N	0	0	653006,6	6867037,55	0	2	93	N	400	2380	652899,42	6869409,49	0	2011	Permanent horaire	190500	
2011-01-01	A0001	1707	2	93	N	400	2380	652899,42	6869409,49	0	4	93	N	100	4087	653980,05	6870405,69	0	2011	Permanent horaire	139000	
2011-01-01	A0001	800	4	93	N	100	4087	653980,05	6870405,69	0	4	93	N	900	4887	654756,08	6870595,85	0	2011	Permanent horaire	58100	
2011-01-01	A0001	2018	4	93	N	900	4887	654756,08	6870595,85	0	6	93	N	900	6905	656726,57	6870935	0	2011	Permanent horaire	117800	
2011-01-01	A0001	1802	6	93	N	900	6905	656726,57	6870935	0	8	93	N	700	8707	658431,5	6871533,03	0	2011	Permanent horaire	179200	
2011-01-01	A0001	2605	8	93	N	700	8707	658431,5	6871533,03	0	11	93	N	300	11312	660506,36	6873091,67	0	2011	Permanent horaire	176810	
2011-01-01	A0001	1291	11	93	N	300	11312	660506,36	6873091,67	0	12	93	N	600	12603	661472,38	6873954,21	0	2011	Permanent horaire	121321	
2011-01-01	A0001	802	12	93	N	600	12603	661472,38	6873954,21	0	13	93	N	401	13405	662045,66	6874523,29	0	2011	Permanent horaire	92300	
2011-01-01	A0001	580	0	95	N	0	13405	662045,66	6874523,29	0	0	95	N	580	13985	662454,63	6874929,45	0	2011	Temporaire journalier		
2011-01-01	A0001	4940	14	95	N	0	13985	662454,63	6874929,45	0	18	95	N	930	18925	665444,29	6878782,2	0	2011	Permanent horaire	90572	
2011-01-01	A0001	1569	18	95	N	930	18925	665444,29	6878782,2	0	20	95	C	499	20494	665966,61	6880317,6	0	2011	Permanent horaire	98941	16,3
2011-01-01	A0001	242	20	95	C	499	20494	665966,61	6880317,6	0	20	95	C	741	20736	666035,68	6880520,91	0	2011	Permanent horaire	98941	16,3
2011-01-01	A0001	7132	20	95	C	741	20736	666035,68	6880520,91	0	27	95	C	873	27868	667209,16	6887482,91	0	2011	Permanent horaire	98941	16,3
2011-01-01	A0001	2777	27	95	C	873	27868	667209,16	6887482,91	0	30	95	C	650	30645	667345,96	6890249,01	0	2011	Permanent horaire	86020	17,5
2011-01-01	A0001	1610	30	95	C	650	30645	667345,96	6890249,01	0	32	60	C	260	32255	667686,98	6891811,72	0	2011	Permanent horaire	86020	17,5
2011-01-01	A0001	10166	32	60	C	260	32255	667686,98	6891811,72	0	42	60	C	426	42421	671659,18	6900723,98	0	2011	Permanent horaire	83811	17,9
2011-01-01	A0001	1694	42	60	C	426	42421	671659,18	6900723,98	0	44	60	C	120	44115	672898,32	6901829,46	0	2011	Permanent horaire	60713	21,8
2011-01-01	A0001	13620	44	60	C	120	44115	672898,32	6901829,46	0	57	60	C	740	57735	677266,69	6913453,96	0	2011	Permanent horaire	65953	21,9
2011-01-01	A0001	8733	57	60	C	740	57735	677266,69	6913453,96	0	66	60	C	473	66468	678037,69	6921956,81	0	2011	Permanent horaire	58073	23,3
2011-01-01	A0001	14075	66	60	C	473	66468	678037,69	6921956,81	0	80	60	C	548	80543	679798,6	6935804,41	0	2011	Permanent horaire	55053	24,1
2011-01-01	A0001	11468	80	60	C	548	80543	679798,6	6935804,41	0	92	60	C	16	92011	682330,82	6946951,22	0	2011	Permanent horaire	55230	24
2011-01-01	A0001	9286	92	60	C	16	92011	682330,82	6946951,22	0	101	80	C	302	101297	683521,06	6956096,26	0	2011	Permanent horaire	55230	24
2011-01-01	A0001	17216	101	80	C	302	101297	683521,06	6956096,26	0	118	80	C	518	118513	687952,35	6972646,77	0	2011	Permanent horaire	52706	24,5
2011-01-01	A0001	2964	118	80	C	518	118513	687952,35	6972646,77	0	121	80	C	482	121477	688279,75	6975587,31	0	2011	Permanent horaire	62659	23,7
2011-01-01	A0001	10318	121	80	C	482	121477	688279,75	6975587,31	0	131	80	C	800	131795	690053,14	6985652,09	0	2011	Permanent horaire	62672	24,4
2011-01-01	A0001	4966	131	80	C	800	131795	690053,14	6985652,09	0	136	80	C	766	136761	691300,52	6990418,63	0	2011	Permanent horaire	63286	24,2
2011-01-01	A0001	2220	136	80	C	766	136761	691300,52	6990418,63	0	138	80	C	986	138981	691699,49	6992566,8	0	2011	Permanent horaire	41637	25,4
2011-01-01	A0001	7891	138	80	C	986	138981	691699,49	6992566,8	0	146	62	C	877	146872	690810,67	7000339,6	0	2011	Permanent horaire	41637	25,4
2011-01-01	A0001	19107	146	62	C	877	146872	690810,67	7000339,6	0	165	62	C	984	165979	690645,9	7019130,5	0	2011	Permanent horaire	43032	25,1
2011-01-01	A0001	4322	165	62	C	984	165979	690645,9	7019130,5	0	170	62	C	306	170301	692275,4	7023140,51	0	2011	Permanent horaire	44097	25,2
2011-01-01	A0001	3760	170	62	C	306	170301	692275,4	7023140,51	0	174	62	C	66	174061	694421,81	7026229,51	0	2011	Permanent horaire	45417	24,8
2011-01-01	A0001	8134	174	62	C	66	174061	694421,81	7026229,51	0	182	62	C	200	182195	698752,12	7032859,38	0	2011	Permanent horaire	70877	
2011-01-01	A0001	841	182	62	C	200	182195	698752,12	7032859,38	0	183	62	C	41	183036	698814,6	7033658,95	0	2011	Permanent horaire		
2011-01-01	A0001	190	183	62	C	41	183036	698814,6	7033658,95	0	183	62	C	231	183226	698831,14	7033865,91	0	2011	Permanent horaire		
2011-01-01	A0001	1289	183	62	C	231	183226	698831,14	7033865,91	0	184	62	C	520	184515	698938,39	7035201,91	0	2011	Permanent horaire		
2011-01-01	A0001	1505	184	62	C	520	184515	698938,39	7035201,91	0	186	62	C	25	186020	698753,07	7036734,97	0	2011	Permanent horaire		
2011-01-01	A0001	891	186	62	C	25	186020	698753,07	7036734,97	0	186	62	C	916	186911	698351,8	7037530,5	0	2011	Permanent horaire		
2011-01-01	A0001	5754	187	62	N	0	186911	698351,8	7037530,5	0	192	62	N	700	192665	698879,53	7043007,46	0	2011	Permanent horaire	109190	17,8
2011-01-01	A0001	684	192	62	N	700	192665	698879,53	7043007,46	0	193	62	N	393	193349	699289,39	7043597,96	0	2011	Temporaire journalier		
2011-01-01	A0001	7890	0	59	N	0	193349	699289,39	7043597,96	0	201	59	N	315	201239	703970,47	7049723,23	0	2011	Permanent horaire		
2011-01-01	A0001	4854	201	59	N	315	201239	703970,47	7049723,23	0	206	59	N	175	206093	706379,21	7053941,11	0	2011	Temporaire journalier		
2011-01-01	A0001	2189	206	59	N	175	206093	706379,21	7053941,11	0	208	59	N	350	208282	707338,16	7055874,46	0	2011	Permanent horaire		
2011-01-01	A0001	2989	208	59	N	350	208282	707338,16	7055874,46	0	210	59	N	1325	211271	705842,13	7058251,7	0	2011	Permanent horaire	164011	9,7
2011-01-01	A0001A	1179	0	59	N	0	0	706972,74	7056541,17	0	0	59	N	1179	1179	707804,18	7055831,63	0	2011	Temporaire journalier		
2011-01-01	A0002	3533	0	80	C	0	0	691468,61	6990871,19	0	3	80	C	533	3533	693370,6	6993152,82	0	2011	Permanent horaire	21646	21,8
2011-01-01	A0002	1122	3	80	C	533	3533	693370,6	6993152,82	0	4	62	C	655	4655	694311,12	6993756,09	0	2011	Permanent horaire	21646	21,8
2011-01-01	A0002	382	4	62	C	655	4655	694311,12	6993756,09	0	5	80	C	37	5037	694644,11	6993988,07	0	2011	Permanent horaire	21646	21,8
2011-01-01	A0002	18563	5	80	C	37	5037	694644,11	6993988,07	0	23	62	C	600	23600	709096,78	7005129,89	0	2011	Permanent horaire	21646	21,8
2011-01-01	A0002	39	23	62	C	600	23600	709096,78	7005129,89	0	23	62	C	639	23639	709125,65	7005156,86	0	2011	Permanent horaire	28166	20,7
2011-01-01	A0002	5675	23	62	C	639	23639	709125,65	7005156,86	0	29	59	C	314	29314	713259,08	7008862,57	0	2011	Permanent horaire	28166	20,7
2011-01-01	A0002	13009	29	59	C	314	29314	713259,08	7008862,57	0	42	59	C	323	42323	722731,21	7017071,97	0	2011	Permanent horaire	29068	20,6
2011-01-01	A0002	358	42	59	C	323	42323	722731,21	7017071,97	0	42	59	C	681	42681	722957,28	7017335,1	0	2011	Permanent horaire		
2011-01-01	A0002	5006	43	59	N	0	42681	722957,28	7017335,1	0	47	59	N	1001	47687	725631,85	7021478,1	0	2011	Permanent horaire	44697	19
2011-01-01	A0002	4777	48	59	N	0	47687	725631,85	7021478,1	0	52	59	N	775	52464	729332,68	7024322,65	0	2011	Temporaire journalier	61171	
2011-01-01	A0002	5322	52	59	N	775	52464	729332,68	7024322,65	0	58	59	N	90	57786	733749,33	7027087,17	0	2011	Temporaire journalier	66955	
2011-01-01	A0002	936	58	59	N	90	57786	733749,33	7027087,17	0	59	59	N	25	58722	734683,7	7027134,79	0	2011	Temporaire journalier	60121	
2011-01-01	A0002	1948	59	59	N	25	58722	734683,7	7027134,79	0	60	59	N	973	60670	736589,81	7026721,79	0	2011	Permanent horaire		
2011-01-01	A0002	3061	60	59	N	973	60670	736589,81	7026721,79	0	64	59	N	30	63731	739551,72	7026628,72	0	2011	Temporaire journalier	91304	
2011-01-01	A0002	1991	64	59	N	30	63731	739551,72	7026628,72	0	66	59	N	15	65722	740967,7	7027952,7	0	2011	Temporaire journalier	50067	
2011-01-01	A0002	4408	66	59	N	15	65722	740967,7	7027952,7	0	70	59	N	415	70130	743414,86	7031600,15	0	2011	Temporaire journalier	45702	
2011-01-01	A0002	2790	70	59	N	415	70130	743414,86	7031600,15	0	73	59	N	200	72920	744106,6	7034298,82	0	2011	Permanent horaire	37536	10
2011-01-01	A0002	4600	73	59	N	200	72920	744106,6	7034298,82	0	77	59	N	795	77520	747008,98	7037785,22	0	2011	Temporaire journalier	28361	
2011-01-01	A0002	662	77	59	N	795	77520	747008,98	7037785,22	0	78	59	N	456	78182	747584,18	7038121,26	0	2011	Temporaire journalier	26826	
2011-01-01	A0003	2257	0	93	N	0	0	656905,32	6862885,42	0	2	93	N	200	2257	658790,07	6863942,66	0	2011	Permanent horaire	195000	
2011-01-01	A0003	2626	2	93	N	200	2257	658790,07	6863942,66	0	5	93	N	200	4883	661092,64	6865018,94	0	2011	Permanent horaire	164900	
2011-01-01	A0003	2850	5	93	N	200	4883	661092,64	6865018,94	0	8	93	N	100	7733	661360,23	6867616,75	0	2011	Permanent horaire	99200	
2011-01-01	A0003	2800	8	93	N	100	7733	661360,23	6867616,75	0	10	93	N	900	10533	661985,77	6870284,85	0	2011	Permanent horaire	149000	
2011-01-01	A0003	2240	11	93	N	0	10533	661985,77	6870284,85	0	12	93	N	1000	12773	661515,56	6872453,47	0	2011	Permanent horaire	146400	
2011-01-01	A0003	2286	13	93	N	0	12773	661515,56	6872453,47	0	15	93	N	234	15059	662060,05	6874511,28	0	2011	Permanent horaire	117600	
2011-01-01	A0003	685	0	95	N	0	15059	662060,05	6874511,28	0	0	95	N	685	15744	662545,51	6874995,44	0	2011			
2011-01-01	A0003	1000	16	95	N	0	15744	662545,51	6874995,44	0	16	95	N	1000	16744	663260,75	6875697,7	0	2011	Permanent horaire	136097	
2011-01-01	A0003	1615	17	95	N	0	16744	663260,75	6875697,7	0	18	95	N	615	18359	664307,23	6876895,05	0	2011			
2011-01-01	A0004	700	0	94	N	0	0	655327,41	6858648,39	0	0	94	N	700	700	655799,68	6858131,28	0	2011	Permanent horaire	205503	
2011-01-01	A0004	1568	0	94	N	700	700	655799,68	6858131,28	0	2	94	N	250	2268	657278,29	6857640,26	0	2011	Permanent horaire	225350	
2011-01-01	A0004	1414	2	94	N	250	2268	657278,29	6857640,26	0	3	94	N	660	3682	658703,16	6857628,16	0	2011	Permanent horaire	228242	
2011-01-01	A0004	2466	3	94	N	660	3682	658703,16	6857628,16	0	6	94	N	100	6148	660669,66	6858502,7	0	2011	Permanent horaire	224636	8,1
2011-01-01	A0004	2153	6	94	N	100	6148	660669,66	6858502,7	0	8	94	N	250	8301	662749,9	6859032,05	0	2011	Permanent horaire	144360	
2011-01-01	A0004	1199	8	94	N	250	8301	662749,9	6859032,05	0	9	94	N	450	9500	663901,64	6858687,39	0	2011	Permanent horaire	178800	
2011-01-01	A0004	3281	9	94	N	450	9500	663901,64	6858687,39	0	12	94	N	700	12781	666813,7	6859697,02	0	2011	Permanent horaire	152164	
2011-01-01	A0004	1158	12	94	N	700	12781	666813,7	6859697,02	0	13	93	C	858	13939	667951,08	6859600,37	0	2011	Permanent horaire	130954	3,3
2011-01-01	A0004	1471	13	93	C	858	13939	667951,08	6859600,37	0	15	93	C	329	15410	669403	6859476,1	0	2011	Permanent horaire		
2011-01-01	A0004	271	15	93	C	329	15410	669403	6859476,1	0	15	93	C	600	15681	669668,52	6859438,86	0	2011	Permanent horaire	162903	6,7
2011-01-01	A0004	2435	15	93	C	600	15681	669668,52	6859438,86	0	18	77	C	35	18116	672065,63	6858926,98	0	2011	Permanent horaire	162903	6,7
2011-01-01	A0004	700	18	77	C	35	18116	672065,63	6858926,98	0	18	77	C	735	18816	672771,02	6858967,17	0	2011	Permanent horaire		
2011-01-01	A0004	565	18	77	C	735	18816	672771,02	6858967,17	0	19	77	C	300	19381	673337,02	6859034,41	0	2011	Permanent horaire		
2011-01-01	A0004	2106	19	77	C	300	19381	673337,02	6859034,41	0	21	77	C	406	21487	675452,16	6859181,78	0	2011	Permanent horaire		
2011-01-01	A0004	3074	21	77	C	406	21487	675452,16	6859181,78	0	24	77	C	480	24561	678514,51	6858896,18	0	2011	Permanent horaire	115119	6,3
2011-01-01	A0004	6582	24	77	C	480	24561	678514,51	6858896,18	0	31	77	C	62	31143	685060,31	6859292,91	0	2011	Permanent horaire	99700	5,7
2011-01-01	A0004	2938	31	77	C	62	31143	685060,31	6859292,91	0	33	77	C	1000	34081	687571,3	6860695,43	0	2011	Permanent horaire		
2011-01-01	A0004	1948	34	77	C	0	34081	687571,3	6860695,43	0	35	77	C	948	36029	688623,29	6862326,08	0	2011	Permanent horaire	36198	7,4
2011-01-01	A0004	2483	35	77	C	948	36029	688623,29	6862326,08	0	38	77	C	431	38512	690547,69	6863835,34	0	2011	Permanent horaire	56711	11,4
2011-01-01	A0004	2269	38	77	C	431	38512	690547,69	6863835,34	0	40	77	C	700	40781	692381,39	6865145,11	0	2011	Permanent horaire		
2011-01-01	A0004	13474	40	77	C	700	40781	692381,39	6865145,11	0	54	77	C	174	54255	703146,67	6872414,14	0	2011	Permanent horaire	27198	9
2011-01-01	A0004	10605	54	77	C	174	54255	703146,67	6872414,14	0	64	77	C	779	64860	711022,39	6879183,13	0	2011	Permanent horaire	21446	10,2
2011-01-01	A0004	2996	64	77	C	779	64860	711022,39	6879183,13	0	67	77	C	775	67856	712935,31	6881400,97	0	2011	Permanent horaire	19807	10,7
2011-01-01	A0004	17523	67	77	C	775	67856	712935,31	6881400,97	0	85	2	C	298	85379	728945,09	6886657,11	0	2011	Permanent horaire	19807	10,7
2011-01-01	A0004	412	85	2	C	298	85379	728945,09	6886657,11	0	85	2	C	710	85791	729329,88	6886806,08	0	2011	Permanent horaire	19807	10,7
2011-01-01	A0004	14835	85	2	C	710	85791	729329,88	6886806,08	0	100	2	C	545	100626	742808,3	6892226,73	0	2011	Permanent horaire	19420	10,2
2011-01-01	A0004	8555	100	2	C	545	100626	742808,3	6892226,73	0	109	51	C	100	109181	750798,74	6894780,16	0	2011	Permanent horaire	19420	10,2
2011-01-01	A0004	1805	109	51	C	100	109181	750798,74	6894780,16	0	110	2	C	905	110986	752437,5	6895454,01	0	2011	Permanent horaire	19420	10,2
2011-01-01	A0004	3210	110	2	C	905	110986	752437,5	6895454,01	0	114	2	C	115	114196	754533,15	6897821,37	0	2011	Permanent horaire	20443	10
2011-01-01	A0004	17935	114	2	C	115	114196	754533,15	6897821,37	0	132	51	C	50	132131	769303,03	6905503,63	0	2011	Permanent horaire	20443	10
2011-01-01	A0004	750	132	51	C	50	132131	769303,03	6905503,63	0	132	51	C	800	132881	769966,89	6905147,9	0	2011	Permanent horaire	10518	9,4
2011-01-01	A0004	330	132	51	C	800	132881	769966,89	6905147,9	0	133	51	C	130	133211	770234,32	6904955,23	0	2011	Permanent horaire	10518	9,4
2011-01-01	A0004	590	133	51	C	130	133211	770234,32	6904955,23	0	133	51	C	720	133801	770579,35	6904487,34	0	2011	Permanent horaire	22785	15,4
2011-01-01	A0004	3380	133	51	C	720	133801	770579,35	6904487,34	0	137	51	C	100	137181	772289,86	6901919,04	0	2011	Permanent horaire	22785	15,4
2011-01-01	A0004	350	137	51	C	100	137181	772289,86	6901919,04	0	137	51	C	450	137531	772598,68	6901755,77	0	2011	Permanent horaire	22785	15,4
2011-01-01	A0004	770	137	51	C	450	137531	772598,68	6901755,77	0	138	51	C	220	138301	773279,9	6901395,6	0	2011	Permanent horaire	22785	15,4
2011-01-01	A0004	510	138	51	C	220	138301	773279,9	6901395,6	0	138	51	C	730	138811	773734,1	6901155,46	0	2011	Permanent horaire	22785	15,4
2011-01-01	A0004	990	138	51	C	730	138811	773734,1	6901155,46	0	139	51	C	720	139801	774694,83	6901003,6	0	2011	Permanent horaire	21675	15,9
2011-01-01	A0004	1580	139	51	C	720	139801	774694,83	6901003,6	0	141	51	C	300	141381	776104,84	6901652,61	0	2011	Permanent horaire	21675	15,9
2011-01-01	A0004	620	141	51	C	300	141381	776104,84	6901652,61	0	141	51	C	920	142001	776706,51	6901791,27	0	2011	Permanent horaire	21675	15,9
2011-01-01	A0004	3024	141	51	C	920	142001	776706,51	6901791,27	0	144	51	C	944	145025	779593,85	6901027,48	0	2011	Permanent horaire	21675	15,9
2011-01-01	A0004	22846	144	51	C	944	145025	779593,85	6901027,48	0	167	51	C	790	167871	794080,8	6884692,45	0	2011	Permanent horaire	31712	14,7
2011-01-01	A0004	3010	167	51	C	790	167871	794080,8	6884692,45	0	170	51	C	800	170881	796730,95	6883336,47	0	2011	Permanent horaire	21912	16,1
2011-01-01	A0004	8812	170	51	C	800	170881	796730,95	6883336,47	0	179	51	C	612	179693	805340,98	6882584,95	0	2011	Permanent horaire	14578	16
2011-01-01	A0004	32586	179	51	C	612	179693	805340,98	6882584,95	0	212	51	C	198	212279	836734,97	6887522,31	0	2011	Permanent horaire	14311	16,1
2011-01-01	A0004	9698	212	51	C	198	212279	836734,97	6887522,31	0	221	51	C	896	221977	845904,96	6889832,49	0	2011	Permanent horaire	14611	18,4
2011-01-01	A0004	8354	221	51	C	896	221977	845904,96	6889832,49	0	230	55	C	250	230331	853674,43	6890010,37	0	2011	Permanent horaire	14611	18,4
2011-01-01	A0004	12985	230	55	C	250	230331	853674,43	6890010,37	0	243	55	C	235	243316	866344,3	6890899,84	0	2011	Permanent horaire	14583	18,1
2011-01-01	A0004	10800	243	55	C	235	243316	866344,3	6890899,84	0	254	55	C	35	254116	876224,27	6892659,83	0	2011	Permanent horaire	13781	18
2011-01-01	A0004	16303	254	55	C	35	254116	876224,27	6892659,83	0	270	55	C	338	270419	891138,71	6895050,96	0	2011	Permanent horaire	15098	17,9
2011-01-01	A0004	10500	270	55	C	338	270419	891138,71	6895050,96	0	280	55	C	838	280919	900304,27	6899498,07	0	2011	Permanent horaire	14624	18,2
2011-01-01	A0004	11973	280	55	C	838	280919	900304,27	6899498,07	0	292	54	C	811	292892	911224,18	6903727,16	0	2011	Permanent horaire	14624	18,2
2011-01-01	A0004	6363	292	54	C	811	292892	911224,18	6903727,16	0	299	54	C	174	299255	917316,77	6903909,26	0	2011	Permanent horaire	15299	18,1
2011-01-01	A0004	552	299	54	C	174	299255	917316,77	6903909,26	0	299	54	C	726	299807	917782,83	6903639,5	0	2011	Permanent horaire	20307	16,7
2011-01-01	A0004	12160	299	54	C	726	299807	917782,83	6903639,5	0	311	57	C	886	311967	928033,5	6905341	0	2011	Permanent horaire	20307	16,7
2011-01-01	A0004	1164	311	57	C	886	311967	928033,5	6905341	0	313	57	C	50	313131	928924,84	6904671,4	0	2011	Permanent horaire		
2011-01-01	A0004	2779	313	57	C	50	313131	928924,84	6904671,4	0	315	57	C	829	315910	931371,99	6904792,42	0	2011	Permanent horaire	52228	9,3
2011-01-01	A0004	2483	315	57	C	829	315910	931371,99	6904792,42	0	318	57	C	312	318393	933817,51	6904489,06	0	2011	Permanent horaire		
2011-01-01	A0004	7888	318	57	C	312	318393	933817,51	6904489,06	0	326	57	C	200	326281	936825,2	6898334,49	0	2011	Permanent horaire		
2011-01-01	A0004	2659	326	57	C	200	326281	936825,2	6898334,49	0	328	57	C	859	328940	938589,52	6896894,21	0	2011	Permanent horaire		
2011-01-01	A0004	14641	328	57	C	859	328940	938589,52	6896894,21	0	343	57	C	500	343581	952717,84	6898963,32	0	2011	Permanent horaire	33823	16,8
2011-01-01	A0004	18800	343	57	C	500	343581	952717,84	6898963,32	0	362	57	C	300	362381	970951,11	6899282,14	0	2011	Permanent horaire	29058	18,7
2011-01-01	A0004	7200	362	57	C	300	362381	970951,11	6899282,14	0	369	57	C	500	369581	977794,67	6899992,14	0	2011	Permanent horaire	37155	17,9
2011-01-01	A0004	5300	369	57	C	500	369581	977794,67	6899992,14	0	374	57	C	800	374881	981485,29	6896651,15	0	2011	Permanent horaire	20621	17,4
2011-01-01	A0004	6800	374	57	C	800	374881	981485,29	6896651,15	0	381	57	C	600	381681	986343,06	6892585,4	0	2011	Permanent horaire	18265	17,9
2011-01-01	A0004	8600	381	57	C	600	381681	986343,06	6892585,4	0	390	57	C	200	390281	994167	6889979,29	0	2011	Permanent horaire	16823	18,9
2011-01-01	A0004	2896	390	57	C	200	390281	994167	6889979,29	0	393	57	C	96	393177	996842,41	6889455,24	0	2011	Permanent horaire	19265	18,5
2011-01-01	A0004	15104	393	57	C	96	393177	996842,41	6889455,24	0	408	67	C	200	408281	1001898,89	6876294,64	0	2011	Permanent horaire	19265	18,5
2011-01-01	A0004	9606	408	67	C	200	408281	1001898,89	6876294,64	0	417	67	C	806	417887	1003853	6867371,39	0	2011	Permanent horaire	20282	18,1
2011-01-01	A0004	10394	417	67	C	806	417887	1003853	6867371,39	0	428	57	C	200	428281	1011628,84	6861189,27	0	2011	Permanent horaire	20282	18,1
2011-01-01	A0004	4728	428	57	C	200	428281	1011628,84	6861189,27	0	432	57	C	928	433009	1016315,3	6860893,05	0	2011	Permanent horaire	29484	23
2011-01-01	A0004	6472	432	57	C	928	433009	1016315,3	6860893,05	0	439	67	C	400	439481	1021881,23	6861062,11	0	2011	Permanent horaire	29484	23
2011-01-01	A0004	16600	439	67	C	400	439481	1021881,23	6861062,11	0	455	67	C	1000	456081	1037980,18	6862002,82	0	2011	Permanent horaire	26351	23,7
2011-01-01	A0004	6950	456	67	C	0	456081	1037980,18	6862002,82	0	462	67	C	950	463031	1044190,47	6860022,04	0	2011	Permanent horaire	29649	22,4
2011-01-01	A0004	5350	462	67	C	950	463031	1044190,47	6860022,04	0	468	67	C	300	468381	1046440,95	6855266,43	0	2011	Permanent horaire		
2011-01-01	A0004	4100	468	67	C	300	468381	1046440,95	6855266,43	0	472	67	C	400	472481	1048518,76	6851855,89	0	2011	Permanent horaire	69739	12,2
2011-01-01	A0004	2300	472	67	C	400	472481	1048518,76	6851855,89	0	474	67	C	700	474781	1048610,95	6849594,05	0	2011	Permanent horaire		
2011-01-01	A0004	3573	0	67	N	0	474781	1048610,95	6849594,05	0	4	67	N	202	478354	1048123,41	6846215,84	0	2011	Permanent horaire	107343	12,4
2011-01-01	A0004	786	4	67	N	202	478354	1048123,41	6846215,84	0	4	67	N	988	479140	1048191,12	6845438,12	0	2011	Permanent horaire	97750	12,6
2011-01-01	A0004	2046	4	67	N	988	479140	1048191,12	6845438,12	0	6	67	N	1012	481186	1049024,84	6843772,13	0	2011	Permanent horaire	116241	10,7
2011-01-01	A0005	310	0	77	C	0	0	673133,23	6832763,43	0	0	77	C	310	310	673432,42	6832681,93	0	2011	Permanent horaire	19524	10,3
2011-01-01	A0005	6422	0	77	C	310	310	673432,42	6832681,93	0	6	77	C	732	6732	679699,01	6831771,21	0	2011	Permanent horaire	19524	10,3
2011-01-01	A0005	7259	6	77	C	732	6732	679699,01	6831771,21	0	13	77	C	991	13991	684793,46	6826675,34	0	2011	Permanent horaire	20894	10,9
2011-01-01	A0005	17477	13	77	C	991	13991	684793,46	6826675,34	0	31	77	C	468	31468	695747,22	6813138,46	0	2011	Permanent horaire	19770	11,5
2011-01-01	A0005	7525	31	77	C	468	31468	695747,22	6813138,46	0	38	77	C	993	38993	701531,31	6808479,61	0	2011	Permanent horaire	17511	12
2011-01-01	A0005	8332	38	77	C	993	38993	701531,31	6808479,61	0	47	77	C	325	47325	709825,97	6807720,86	0	2011	Permanent horaire	15034	11,6
2011-01-01	A0005	1043	47	77	C	325	47325	709825,97	6807720,86	0	48	89	C	368	48368	710816,35	6807310,14	0	2011	Permanent horaire	15034	11,6
2011-01-01	A0005	57	48	89	C	368	48368	710816,35	6807310,14	0	48	89	C	425	48425	710851,89	6807293,25	0	2011	Permanent horaire	15034	11,6
2011-01-01	A0005	15514	48	89	C	425	48425	710851,89	6807293,25	0	63	89	C	939	63939	721730,1	6796578,69	0	2011	Permanent horaire	15034	11,6
2011-01-01	A0005	24137	63	89	C	939	63939	721730,1	6796578,69	0	88	89	C	76	88076	744445,61	6793545,75	0	2011	Permanent horaire	12895	12,1
2011-01-01	A0005	363	88	89	C	76	88076	744445,61	6793545,75	0	88	89	C	439	88439	744803,97	6793595,49	0	2011	Permanent horaire	12462	12,4
2011-01-01	A0005	26676	88	89	C	439	88439	744803,97	6793595,49	0	115	10	C	115	115115	770167,94	6797223,78	0	2011	Permanent horaire	12462	12,4
2011-01-01	A0005	16087	115	10	C	115	115115	770167,94	6797223,78	0	131	10	C	202	131202	784789,31	6791653,8	0	2011	Permanent horaire	8785	12
2011-01-01	A0005	4098	131	10	C	202	131202	784789,31	6791653,8	0	135	10	C	300	135300	788469,15	6792573,77	0	2011	Permanent horaire	10368	12,2
2011-01-01	A0005	22129	135	10	C	300	135300	788469,15	6792573,77	0	157	10	C	429	157429	807679,41	6787058,74	0	2011	Permanent horaire	17682	14,5
2011-01-01	A0005	23620	157	10	C	429	157429	807679,41	6787058,74	0	181	10	C	49	181049	828758,21	6781139,67	0	2011	Permanent horaire	17162	14,9
2011-01-01	A0005	971	181	10	C	49	181049	828758,21	6781139,67	0	182	52	C	20	182020	829678,25	6780864,18	0	2011	Permanent horaire	17162	14,9
2011-01-01	A0005	135	182	52	C	20	182020	829678,25	6780864,18	0	182	52	C	155	182155	829809,04	6780839,99	0	2011	Permanent horaire	17162	14,9
2011-01-01	A0005	515	182	52	C	155	182155	829809,04	6780839,99	0	182	52	C	670	182670	830332,22	6780828,17	0	2011	Permanent horaire	17162	14,9
2011-01-01	A0005	2425	182	52	C	670	182670	830332,22	6780828,17	0	185	10	C	95	185095	832753,11	6780592,05	0	2011	Permanent horaire	17162	14,9
2011-01-01	A0005	930	185	10	C	95	185095	832753,11	6780592,05	0	186	10	C	25	186025	833511,52	6780020,02	0	2011	Permanent horaire	17283	15,4
2011-01-01	A0005	22242	186	10	C	25	186025	833511,52	6780020,02	0	208	52	C	267	208267	853702,71	6773000,6	0	2011	Permanent horaire	17283	15,4
2011-01-01	A0005	19833	208	52	C	267	208267	853702,71	6773000,6	0	228	52	C	100	228100	866072,74	6758415,78	0	2011	Permanent horaire	19180	20,9
2011-01-01	A0005A	364	0	91	C	0	0	665760,68	6837382,35	0	0	91	C	364	364	665798,84	6836906,33	0	2011	Permanent horaire	60638	4,4
2011-01-01	A0005A	562	0	91	C	364	364	665798,84	6836906,33	0	0	91	C	926	926	665991,78	6836381,8	0	2011	Permanent horaire	60638	4,4
